"STATION","NAME","DATE","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-07","0.00",,"0.0","0.0",,"83","61",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-08","0.00",,"0.0","0.0",,"86","64",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-09","0.31",,"0.0","0.0",,"80","66",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-10","0.22",,"0.0","0.0",,"74","54",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-11","0.00",,"0.0","0.0",,"74","48",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-12","0.00",,"0.0","0.0",,"81","57",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-13","0.56",,"0.0","0.0",,"70","60",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-14","0.00",,"0.0","0.0",,"80","57",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-15","0.02",,"0.0","0.0",,"82","64",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-16","0.00",,"0.0","0.0",,"86","49",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-17","0.00",,"0.0","0.0",,"65","46",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-18","0.00",,"0.0","0.0",,"59","48",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-19","0.00",,"0.0","0.0",,"64","50",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-20","0.00",,"0.0","0.0",,"75","50",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-21","0.00",,"0.0","0.0",,"75","55",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-22","0.00",,"0.0","0.0",,"85","63",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-23","0.07",,"0.0","0.0",,"89","70",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-24","0.81",,"0.0","0.0",,"83","64",,,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-25","0.00",,"0.0","0.0",,"89","65",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-26","0.00",,"0.0","0.0",,"87","60",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-27","0.00",,"0.0","0.0",,"68","55",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-28","0.19",,"0.0","0.0",,"77","53",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-29","0.00",,"0.0","0.0",,"70","55",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-06-30","0.04",,"0.0","0.0",,"68","50",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-01","0.00",,"0.0","0.0",,"73","45",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-02","0.16",,"0.0","0.0",,"78","55",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-03","0.00",,"0.0","0.0",,"76","49",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-04","0.00",,"0.0","0.0",,"80","60",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-05","0.00",,"0.0","0.0",,"75","56",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-06","0.00",,"0.0","0.0",,"75","53",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-07","0.00",,"0.0","0.0",,"81","52",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-08","0.00",,"0.0","0.0",,"86","53",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-09","0.00",,"0.0","0.0",,"86","56",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-10","0.00",,"0.0","0.0",,"88","58",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-11","0.00",,"0.0","0.0",,"89","60",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-12","0.00",,"0.0","0.0",,"90","66",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-13","0.66",,"0.0","0.0",,"75","53",,"    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-14","0.00",,"0.0","0.0",,"73","46",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-15","0.00",,"0.0","0.0",,"81","54",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-16","0.01",,"0.0","0.0",,"86","67",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-17","1.08",,"0.0","0.0",,"82","67",,"    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-18","0.00",,"0.0","0.0",,"77","55",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-19","1.09",,"0.0","0.0",,"73","57",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-20","0.14",,"0.0","0.0",,"66","54",,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-21","0.00",,"0.0","0.0",,"78","47",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-22","0.00",,"0.0","0.0",,"82","55",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-23","0.00",,"0.0","0.0",,"83","60",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-24","0.52",,"0.0","0.0",,"78","60",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-25","0.00",,"0.0","0.0",,"78","56",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-26","0.03",,"0.0","0.0",,"78","57",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-27","0.00",,"0.0","0.0",,"85","58",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-28","0.00",,"0.0","0.0",,"85","59",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-29","0.00",,"0.0","0.0",,"86","61",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-30","0.03",,"0.0","0.0",,"87","64",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-07-31","0.62",,"0.0","0.0",,"84","67",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-01","0.01",,"0.0","0.0",,"82","64",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-02","0.02",,"0.0","0.0",,"71","56",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-03","0.00",,"0.0","0.0",,"69","53",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-04","0.00",,"0.0","0.0",,"74","50",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-05","0.00",,"0.0","0.0",,"78","51",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-06","0.00",,"0.0","0.0",,"81","52",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-07","0.00",,"0.0","0.0",,"83","53",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-08","0.00",,"0.0","0.0",,"85","58",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-09","0.00",,"0.0","0.0",,"82","65",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-10","0.29",,"0.0","0.0",,"87","59",,,,"    1",,"    1",,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-11","0.01",,"0.0","0.0",,"69","52",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-12","0.00",,"0.0","0.0",,"71","44",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-13","0.00",,"0.0","0.0",,"75","47",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-14","0.00",,"0.0","0.0",,"80","50",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-15","0.00",,"0.0","0.0",,"85","63",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-16","0.00",,"0.0","0.0",,"87","62",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-17","0.00",,"0.0","0.0",,"89","65",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-18","0.00",,"0.0","0.0",,"66","55",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-19","0.00",,"0.0","0.0",,"74","53",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-20","0.00",,"0.0","0.0",,"65","45",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-21","0.00",,"0.0","0.0",,"72","41",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-22","0.24",,"0.0","0.0",,"74","55",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-23","0.00",,"0.0","0.0",,"82","60",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-24","0.00",,"0.0","0.0",,"84","60",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-25","0.02",,"0.0","0.0",,"77","60",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-26","0.02",,"0.0","0.0",,"80","57",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-27","0.11",,"0.0","0.0",,"85","67",,,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-28","1.36",,"0.0","0.0",,"85","66",,"    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-29","0.37",,"0.0","0.0",,"75","57",,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-30","0.00",,"0.0","0.0",,"71","55",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-08-31","0.00",,"0.0","0.0",,"77","63",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-01","0.00",,"0.0","0.0",,"73","57",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-02","0.00",,"0.0","0.0",,"71","50",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-03","0.00",,"0.0","0.0",,"79","48",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-04","0.00",,"0.0","0.0",,"67","46",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-05","0.00",,"0.0","0.0",,"67","42",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-06","0.00",,"0.0","0.0",,"72","41",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-07","0.00",,"0.0","0.0",,"77","44",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-08","0.00",,"0.0","0.0",,"78","55",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-09","0.00",,"0.0","0.0",,"81","56",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-10","0.71",,"0.0","0.0",,"76","59",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-11","0.18",,"0.0","0.0",,"76","61",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-12","0.22",,"0.0","0.0",,"68","62",,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-13","1.37",,"0.0","0.0",,"63","58",,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-14","0.16",,"0.0","0.0",,"60","55",,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-15","0.00",,"0.0","0.0",,"68","49",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-16","0.00",,"0.0","0.0",,"62","46",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-17","0.00",,"0.0","0.0",,"63","46",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-18","0.18",,"0.0","0.0",,"75","50",,,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-19","0.00",,"0.0","0.0",,"70","53",,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-20","0.00",,"0.0","0.0",,"72","49",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-21","0.20",,"0.0","0.0",,"62","54",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-22","0.00",,"0.0","0.0",,"67","53",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-23","0.00",,"0.0","0.0",,"56","37",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-24","0.00",,"0.0","0.0",,"46","31",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-25","0.00",,"0.0","0.0",,"68","42",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-26","0.00",,"0.0","0.0",,"76","46",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-27","0.00",,"0.0","0.0",,"71","55",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-28","0.00",,"0.0","0.0",,"71","59",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-29","0.00",,"0.0","0.0",,"79","62",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-09-30","0.00",,"0.0","0.0",,"75","56",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-01","0.00",,"0.0","0.0",,"79","60",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-02","0.00",,"0.0","0.0",,"76","59",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-03","0.05",,"0.0","0.0",,"68","44",,,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-04","0.00",,"0.0","0.0",,"52","39",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-05","0.00",,"0.0","0.0",,"58","36",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-06","0.00",,"0.0","0.0",,"62","44",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-07","0.16",,"0.0","0.0",,"73","53",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-08","0.08",,"0.0","0.0",,"61","51",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-09","0.11",,"0.0","0.0",,"58","52",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-10","0.21",,"0.0","0.0",,"61","48",,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-11","0.04",,"0.0","0.0",,"61","47",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-12","0.05",,"0.0","0.0",,"53","44",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-13","0.08",,"0.0","0.0",,"57","38",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-14","0.24",,"0.0","0.0",,"57","42",,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-15","0.00",,"0.0","0.0",,"61","37",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-16","0.00",,"0.0","0.0",,"69","46",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-17","0.00",,"0.0","0.0",,"80","53",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-18","0.00",,"0.0","0.0",,"81","54",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-19","0.00",,"0.0","0.0",,"80","50",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-20","0.00",,"0.0","0.0",,"55","39",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-21","0.00",,"0.0","0.0",,"67","35",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-22","0.00",,"0.0","0.0",,"52","43",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-23","0.00",,"0.0","0.0",,"49","40",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-24","0.00",,"0.0","0.0",,"52","41",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-25","0.00",,"0.0","0.0",,"50","35",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-26","0.00",,"0.0","0.0",,"55","28",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-27","0.20",,"0.0","0.0",,"57","44",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-28","0.00",,"0.0","0.0",,"62","47",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-29","0.00",,"0.0","0.0",,"68","43",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-30","0.00",,"0.0","0.0",,"77","46",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-10-31","0.00",,"0.0","0.0",,"77","57",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-11-01","0.00",,"0.0","0.0",,"79","55",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-11-02","0.00",,"0.0","0.0",,"55","39",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-11-03","0.00",,"0.0","0.0",,"43","34",,,,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-11-04","0.03",,"0.2","0.0",,"34","27",,,,,,,,,,,,,,,,,,"    1",,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-11-05","0.00",,"0.0","0.0",,"42","22",,,,,,,,,,,,,,,,,,"    1",,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-11-06","0.00",,"0.0","0.0",,"58","39",,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-11-07","0.21",,"0.0","0.0",,"48","37",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-11-08","0.14",,"0.0","0.0",,"48","39",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-11-09","0.25",,"0.0","0.0",,"49","34",,"    1",,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-11-10","0.06",,"0.5","0.0",,"35","27",,,,,,,,,,,,,,,,,,"    1",,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-11-11","0.12",,"2.6","2.0",,"28","21",,,,,,,,,,,,,,,,,,"    1",,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-11-12","0.00",,"0.0","0.0",,"33","20",,,,,,,,,"    1",,,,,,,,,"    1",,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-11-13","0.00",,"0.0","0.0",,"35","25",,,,,,,,,,,,,,,,,,"    1",,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-11-14","0.00",,"0.0","0.0",,"50","26",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-11-15","0.71",,"0.0","0.0",,"55","45",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-11-16","0.00",,"0.0","0.0",,"58","37",,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1950-11-17","0.00",,"0.0","0.0",,"44","33",,,,,,,,,,,,,,,,,,,,,,
